,cv_idx,smote__sampling_strategy,train_score,test_score
105,20,<function _fit_score.<locals>.resampling at 0x7f17cc051048>,1.0,0.6
106,20,<function _fit_score.<locals>.resampling at 0x7f17cc051488>,1.0,0.5666666666666667
107,20,<function _fit_score.<locals>.resampling at 0x7f17cbf3d6a8>,1.0,0.7722222222222223
108,20,<function _fit_score.<locals>.resampling at 0x7f17cbf3d730>,1.0,0.4888888888888889
109,20,<function _fit_score.<locals>.resampling at 0x7f17cbf3d7b8>,1.0,0.5833333333333333
110,21,<function _fit_score.<locals>.resampling at 0x7f17cbf510d0>,1.0,0.7333333333333333
111,21,<function _fit_score.<locals>.resampling at 0x7f17cbf51158>,1.0,0.7277777777777777
112,21,<function _fit_score.<locals>.resampling at 0x7f17cbf511e0>,1.0,0.7277777777777777
113,21,<function _fit_score.<locals>.resampling at 0x7f17cbf51268>,1.0,0.7277777777777777
114,21,<function _fit_score.<locals>.resampling at 0x7f17cbf512f0>,1.0,0.7333333333333333
115,22,<function _fit_score.<locals>.resampling at 0x7f17cbf3dd90>,1.0,0.6083333333333333
116,22,<function _fit_score.<locals>.resampling at 0x7f17cbf3de18>,1.0,0.6027777777777777
117,22,<function _fit_score.<locals>.resampling at 0x7f17cbf3dea0>,1.0,0.5916666666666667
118,22,<function _fit_score.<locals>.resampling at 0x7f17cbf3df28>,1.0,0.5916666666666667
119,22,<function _fit_score.<locals>.resampling at 0x7f17cbf51048>,1.0,0.5972222222222222
120,23,<function _fit_score.<locals>.resampling at 0x7f17cbf3d840>,1.0,0.8638888888888888
121,23,<function _fit_score.<locals>.resampling at 0x7f17cbf3d8c8>,1.0,0.8472222222222222
122,23,<function _fit_score.<locals>.resampling at 0x7f17cbf3d950>,1.0,0.8583333333333333
123,23,<function _fit_score.<locals>.resampling at 0x7f17cbf3d9d8>,1.0,0.8583333333333333
124,23,<function _fit_score.<locals>.resampling at 0x7f17cbf3da60>,1.0,0.8694444444444445
125,24,<function _fit_score.<locals>.resampling at 0x7f17cbf51620>,1.0,0.7388888888888888
126,24,<function _fit_score.<locals>.resampling at 0x7f17cbf516a8>,1.0,0.8472222222222222
127,24,<function _fit_score.<locals>.resampling at 0x7f17cbf51730>,1.0,0.5916666666666667
128,24,<function _fit_score.<locals>.resampling at 0x7f17cbf517b8>,1.0,0.7333333333333333
129,24,<function _fit_score.<locals>.resampling at 0x7f17cbf51840>,1.0,0.8527777777777779
130,25,<function _fit_score.<locals>.resampling at 0x7f17cbfec0d0>,1.0,0.6027777777777777
131,25,<function _fit_score.<locals>.resampling at 0x7f17cbf51b70>,1.0,0.49444444444444446
132,25,<function _fit_score.<locals>.resampling at 0x7f17cbf51bf8>,1.0,0.6138888888888888
133,25,<function _fit_score.<locals>.resampling at 0x7f17cbf51c80>,1.0,0.6138888888888888
134,25,<function _fit_score.<locals>.resampling at 0x7f17cbf51d08>,1.0,0.6083333333333333
135,26,<function _fit_score.<locals>.resampling at 0x7f17cbede158>,1.0,0.8637640449438202
136,26,<function _fit_score.<locals>.resampling at 0x7f17cbede1e0>,1.0,0.5912921348314607
137,26,<function _fit_score.<locals>.resampling at 0x7f17cbede268>,1.0,0.7443820224719101
138,26,<function _fit_score.<locals>.resampling at 0x7f17cbede2f0>,1.0,0.5856741573033708
139,26,<function _fit_score.<locals>.resampling at 0x7f17cbede378>,1.0,0.7331460674157303
140,27,<function _fit_score.<locals>.resampling at 0x7f17cbede6a8>,1.0,0.7331460674157303
141,27,<function _fit_score.<locals>.resampling at 0x7f17cbede730>,1.0,0.7387640449438202
142,27,<function _fit_score.<locals>.resampling at 0x7f17cbede7b8>,1.0,0.6025280898876405
143,27,<function _fit_score.<locals>.resampling at 0x7f17cbede840>,1.0,0.4943820224719101
144,27,<function _fit_score.<locals>.resampling at 0x7f17cbede8c8>,1.0,0.5969101123595506
145,28,<function _fit_score.<locals>.resampling at 0x7f17cbf518c8>,1.0,0.8469101123595506
146,28,<function _fit_score.<locals>.resampling at 0x7f17cbf51950>,1.0,0.48314606741573035
147,28,<function _fit_score.<locals>.resampling at 0x7f17cbf519d8>,1.0,0.8637640449438202
148,28,<function _fit_score.<locals>.resampling at 0x7f17cbf51a60>,1.0,0.7387640449438202
149,28,<function _fit_score.<locals>.resampling at 0x7f17cbf51ae8>,1.0,0.8637640449438202
150,29,<function _fit_score.<locals>.resampling at 0x7f17cbf51378>,1.0,0.8637640449438202
151,29,<function _fit_score.<locals>.resampling at 0x7f17cbf51400>,1.0,0.8525280898876405
152,29,<function _fit_score.<locals>.resampling at 0x7f17cbf51488>,1.0,0.8469101123595506
153,29,<function _fit_score.<locals>.resampling at 0x7f17cbf51510>,1.0,0.699438202247191
154,29,<function _fit_score.<locals>.resampling at 0x7f17cbf51598>,1.0,0.7106741573033708
155,30,<function _fit_score.<locals>.resampling at 0x7f17cbef5488>,1.0,0.7833333333333334
156,30,<function _fit_score.<locals>.resampling at 0x7f17cbef5510>,1.0,0.8611111111111112
157,30,<function _fit_score.<locals>.resampling at 0x7f17cbef5598>,1.0,0.8833333333333333
158,30,<function _fit_score.<locals>.resampling at 0x7f17cbef5620>,1.0,0.8888888888888888
159,30,<function _fit_score.<locals>.resampling at 0x7f17cbef56a8>,1.0,0.8777777777777779
160,31,<function _fit_score.<locals>.resampling at 0x7f17cbedeea0>,1.0,0.5972222222222222
161,31,<function _fit_score.<locals>.resampling at 0x7f17cbedef28>,1.0,0.5916666666666667
162,31,<function _fit_score.<locals>.resampling at 0x7f17cbef5048>,1.0,0.5861111111111111
163,31,<function _fit_score.<locals>.resampling at 0x7f17cbef50d0>,1.0,0.5916666666666667
164,31,<function _fit_score.<locals>.resampling at 0x7f17cbef5158>,1.0,0.6027777777777777
165,32,<function _fit_score.<locals>.resampling at 0x7f17cbef5730>,1.0,0.6194444444444445
166,32,<function _fit_score.<locals>.resampling at 0x7f17cbef57b8>,1.0,0.8638888888888888
167,32,<function _fit_score.<locals>.resampling at 0x7f17cbef5840>,1.0,0.6138888888888888
168,32,<function _fit_score.<locals>.resampling at 0x7f17cbef58c8>,1.0,0.7333333333333333
169,32,<function _fit_score.<locals>.resampling at 0x7f17cbef5950>,1.0,0.9833333333333334
170,33,<function _fit_score.<locals>.resampling at 0x7f17cbede400>,1.0,0.8638888888888888
171,33,<function _fit_score.<locals>.resampling at 0x7f17cbede488>,1.0,0.7444444444444445
172,33,<function _fit_score.<locals>.resampling at 0x7f17cbede510>,1.0,0.6083333333333333
173,33,<function _fit_score.<locals>.resampling at 0x7f17cbede598>,1.0,0.7277777777777777
174,33,<function _fit_score.<locals>.resampling at 0x7f17cbede620>,1.0,0.7277777777777777
175,34,<function _fit_score.<locals>.resampling at 0x7f17cbef51e0>,1.0,0.6138888888888888
176,34,<function _fit_score.<locals>.resampling at 0x7f17cbef5268>,1.0,0.7444444444444445
177,34,<function _fit_score.<locals>.resampling at 0x7f17cbef52f0>,1.0,0.7333333333333333
178,34,<function _fit_score.<locals>.resampling at 0x7f17cbef5378>,1.0,0.7444444444444445
179,34,<function _fit_score.<locals>.resampling at 0x7f17cbef5400>,1.0,0.6138888888888888
180,35,<function _fit_score.<locals>.resampling at 0x7f17cbf51e18>,1.0,0.7333333333333333
181,35,<function _fit_score.<locals>.resampling at 0x7f17cbf51ea0>,1.0,0.7388888888888888
182,35,<function _fit_score.<locals>.resampling at 0x7f17cbf51f28>,1.0,0.8527777777777779
183,35,<function _fit_score.<locals>.resampling at 0x7f17cbede048>,1.0,0.7388888888888888
184,35,<function _fit_score.<locals>.resampling at 0x7f17cbede0d0>,1.0,0.8638888888888888
185,36,<function _fit_score.<locals>.resampling at 0x7f17cbedebf8>,1.0,0.7443820224719101
186,36,<function _fit_score.<locals>.resampling at 0x7f17cbedec80>,1.0,0.8693820224719101
187,36,<function _fit_score.<locals>.resampling at 0x7f17cbeded08>,1.0,0.875
188,36,<function _fit_score.<locals>.resampling at 0x7f17cbeded90>,1.0,0.8693820224719101
189,36,<function _fit_score.<locals>.resampling at 0x7f17cbedee18>,1.0,1.0
190,37,<function _fit_score.<locals>.resampling at 0x7f17cbefb1e0>,1.0,0.6081460674157303
191,37,<function _fit_score.<locals>.resampling at 0x7f17cbefb510>,1.0,0.4943820224719101
192,37,<function _fit_score.<locals>.resampling at 0x7f17cbefb598>,1.0,0.6025280898876405
